transaction_id,parse_status,precision,recall,f1,hallucinated_rules,missed_rules,n_true_positive,n_hallucinated,n_missed
BG15_510003605,ok,1.0,1.0,1.0,-,-,1,0,0
BG15_510003624,ok,1.0,1.0,1.0,-,-,0,0,0
BG15_510003627,ok,1.0,1.0,1.0,-,-,0,0,0
BG15_510003637,ok,1.0,1.0,1.0,-,-,0,0,0
BG15_510003738,ok,1.0,1.0,1.0,-,-,1,0,0
BG15_510003775,ok,1.0,1.0,1.0,-,-,0,0,0
BG15_510003814,ok,1.0,1.0,1.0,-,-,1,0,0
BG15_510004133,ok,1.0,1.0,1.0,-,-,0,0,0
BG15_510004135,ok,1.0,1.0,1.0,-,-,0,0,0
BG15_510004527,ok,1.0,1.0,1.0,-,-,1,0,0
BG15_510004731,ok,1.0,1.0,1.0,-,-,1,0,0
BG15_510004811,ok,1.0,1.0,1.0,-,-,1,0,0
BG15_510004892,ok,1.0,1.0,1.0,-,-,0,0,0
BG15_510004911,ok,1.0,1.0,1.0,-,-,0,0,0
BG15_510004912,ok,1.0,1.0,1.0,-,-,0,0,0
BG15_510004997,ok,1.0,1.0,1.0,-,-,0,0,0
BG15_510005522,ok,1.0,1.0,1.0,-,-,0,0,0
BG15_510005524,ok,1.0,1.0,1.0,-,-,0,0,0
BG15_510006024,ok,1.0,1.0,1.0,-,-,1,0,0
BG15_510006507,ok,1.0,1.0,1.0,-,-,0,0,0
BG15_510008913,ok,1.0,1.0,1.0,-,-,0,0,0
BG15_510009968,ok,1.0,1.0,1.0,-,-,1,0,0
BG15_510010256,ok,1.0,1.0,1.0,-,-,1,0,0
BG15_510011082,ok,1.0,1.0,1.0,-,-,0,0,0
BG15_510011792,ok,1.0,1.0,1.0,-,-,1,0,0
BG15_510016198,ok,1.0,1.0,1.0,-,-,0,0,0
BG15_510017642,ok,1.0,1.0,1.0,-,-,2,0,0
BG15_510017989,ok,1.0,1.0,1.0,-,-,1,0,0
BG15_510018128,ok,1.0,1.0,1.0,-,-,0,0,0
BG15_520000059,ok,1.0,1.0,1.0,-,-,1,0,0
BG15_520000106,ok,1.0,0.0,0.0,-,"R13,R16",0,0,2
BG15_520000170,ok,1.0,1.0,1.0,-,-,1,0,0
BG15_520000178,ok,1.0,1.0,1.0,-,-,0,0,0
BG15_520000179,ok,1.0,1.0,1.0,-,-,0,0,0
BG15_520000208,ok,1.0,1.0,1.0,-,-,1,0,0
BG15_520000247,ok,1.0,1.0,1.0,-,-,1,0,0
BG15_520000248,ok,1.0,1.0,1.0,-,-,1,0,0
BG15_520000249,ok,1.0,1.0,1.0,-,-,1,0,0
BG15_520000253,ok,1.0,1.0,1.0,-,-,0,0,0
BG15_520000410,ok,1.0,1.0,1.0,-,-,0,0,0
BG15_520000415,ok,1.0,1.0,1.0,-,-,0,0,0
BG15_520000416,ok,1.0,1.0,1.0,-,-,0,0,0
BG15_520000566,ok,1.0,1.0,1.0,-,-,0,0,0
BG15_520000567,ok,1.0,1.0,1.0,-,-,1,0,0
BG15_520000589,ok,1.0,1.0,1.0,-,-,0,0,0
BG15_520000590,ok,1.0,1.0,1.0,-,-,0,0,0
BG15_520000591,ok,1.0,1.0,1.0,-,-,0,0,0
BG15_520000593,ok,1.0,1.0,1.0,-,-,0,0,0
BG15_520000594,ok,1.0,1.0,1.0,-,-,0,0,0
BG15_520000652,ok,1.0,1.0,1.0,-,-,0,0,0
BG15_520000702,ok,1.0,1.0,1.0,-,-,0,0,0
BG15_520000952,ok,1.0,1.0,1.0,-,-,0,0,0
BG15_880000006,ok,1.0,1.0,1.0,-,-,1,0,0
BH11_510000028,ok,1.0,1.0,1.0,-,-,1,0,0
BH11_510000176,ok,1.0,1.0,1.0,-,-,0,0,0
BH11_510000594,ok,1.0,1.0,1.0,-,-,0,0,0
BO10_6100000246,ok,1.0,1.0,1.0,-,-,1,0,0
BO10_6100000592,ok,1.0,1.0,1.0,-,-,1,0,0
BO10_6100001962,ok,1.0,1.0,1.0,-,-,1,0,0
BO10_6100001965,ok,1.0,1.0,1.0,-,-,0,0,0
BO10_6100003011,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_100026539,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_100028408,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_100028410,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_100065319,ok,1.0,1.0,1.0,-,-,2,0,0
BR10_100065320,ok,1.0,1.0,1.0,-,-,2,0,0
BR10_100068086,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_100075058,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_100075059,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_100075060,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_100075061,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5100005898,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5100006138,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_5100028135,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5100038080,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5100066524,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_5100081184,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5100093171,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_5100093201,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5100095801,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5100095811,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5100095816,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5100127217,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5100144845,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_5100196319,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_5100196348,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_5100256696,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5100290576,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_5100290595,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5100290658,ok,1.0,1.0,1.0,-,-,3,0,0
BR10_5100303340,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5100312511,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_5100313069,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5100313560,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_5100313565,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_5100339628,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_5100382489,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_5100382492,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5100382994,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_5100400570,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5100407942,ok,0.5,1.0,0.67,R04,-,1,1,0
BR10_5100427134,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5100427327,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_5100442850,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_5100446958,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5100446960,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5100508462,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5100520136,ok,1.0,1.0,1.0,-,-,2,0,0
BR10_5100522778,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_5100582264,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_5100602915,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_5100603124,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_5100684160,ok,1.0,1.0,1.0,-,-,2,0,0
BR10_5100703302,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5100703307,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5100703308,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5100716026,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5100722205,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5100749841,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5100763068,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5100771895,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5100860141,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5100869401,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5100884820,ok,1.0,1.0,1.0,-,-,2,0,0
BR10_5100884821,ok,1.0,1.0,1.0,-,-,2,0,0
BR10_5100918889,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_5100921044,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5100923013,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_5100944933,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_5100944948,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5100944949,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5100944951,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5100987146,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5101064707,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5101066133,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_5101071204,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5101103358,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5101103361,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5101103362,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5101103363,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5101103364,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5101103409,ok,1.0,1.0,1.0,-,-,2,0,0
BR10_5101103411,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5101118916,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5101119870,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5101119970,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5101130298,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_5101163991,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5101163993,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5101173177,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5101179291,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_5101244054,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5101244130,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5101244212,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5101244322,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5101252540,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5101252543,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5101271982,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5101271983,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5101275659,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_5101291310,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5101291322,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5101291428,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5101291429,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5101291450,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5101291542,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5101291709,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5101297587,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5101309606,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_5101317623,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_5101317624,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5101318510,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5101318544,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5101326381,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5101348311,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5101360647,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5101360677,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5101360740,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5101360789,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5101360816,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5101360841,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5101360864,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5101360889,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5101360912,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5101360937,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5101360965,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5101361578,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5101361658,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_5101365951,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5101366158,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5101366571,ok,0.17,1.0,0.29,"R04,R13,R14,R15,R16",-,1,5,0
BR10_5101366964,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5101367108,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5101367192,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5101367844,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5101373228,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_5101374137,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_5101383865,ok,1.0,1.0,1.0,-,-,4,0,0
BR10_5101411087,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_5101411129,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5101411449,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5101438740,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5101499626,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_5101523107,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5101542365,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_5101542373,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_5101542379,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_5101548591,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5101552930,ok,1.0,1.0,1.0,-,-,3,0,0
BR10_5101552937,ok,1.0,1.0,1.0,-,-,3,0,0
BR10_5101553076,ok,1.0,1.0,1.0,-,-,3,0,0
BR10_5101584207,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5101595699,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5101637950,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5101638810,ok,1.0,1.0,1.0,-,-,2,0,0
BR10_5101639447,ok,1.0,1.0,1.0,-,-,2,0,0
BR10_5101682139,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5101683389,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5101694065,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5101708067,ok,1.0,1.0,1.0,-,-,2,0,0
BR10_5101728990,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5101737139,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5101742677,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5101742679,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5101757472,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5101757474,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5101757477,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5101762714,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5101762716,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5101762719,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5101814691,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_5101819938,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5101820377,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5101822022,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5101837412,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5101837461,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_5101856724,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_5101856803,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5101886048,ok,1.0,1.0,1.0,-,-,3,0,0
BR10_5101886049,ok,1.0,1.0,1.0,-,-,3,0,0
BR10_5101963031,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_5101964370,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_5101964377,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_5101964434,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_5101965303,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5101976038,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_5101981813,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_5101982525,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5101982550,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5101982968,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5101983070,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_5101997573,ok,0.17,1.0,0.29,"R04,R13,R14,R15,R16",-,1,5,0
BR10_5101997574,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5101997575,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5101997576,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5101997577,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5101997578,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5101997579,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5101997580,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5101997581,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5101997582,ok,1.0,1.0,1.0,-,-,3,0,0
BR10_5102025879,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_5102025885,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5102025886,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_5102029203,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_5102029406,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5102041562,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_5102055580,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5102055590,ok,1.0,1.0,1.0,-,-,2,0,0
BR10_5102056660,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_5102056667,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_5102057270,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5102057386,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5102058947,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_5102058952,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_5102060075,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5102086970,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5102087003,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_5102087004,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_5102088258,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5102091791,ok,1.0,1.0,1.0,-,-,3,0,0
BR10_5102095387,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5102095389,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5102095400,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5102095402,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5102095403,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5102095404,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5102095405,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5102101880,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_5102102079,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_5102116761,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5102169814,ok,1.0,1.0,1.0,-,-,2,0,0
BR10_5102169815,ok,1.0,1.0,1.0,-,-,2,0,0
BR10_5102198862,ok,0.0,1.0,0.0,R05,-,0,1,0
BR10_5102200141,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5102218793,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_5102220533,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5102220534,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5102220540,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5102220541,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5102220545,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5102267563,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_5102267647,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_5102269904,ok,1.0,1.0,1.0,-,-,2,0,0
BR10_5102296881,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_5102300586,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_6100060171,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_6100064671,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_6100065826,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_6100075124,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_6100079291,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_6100108477,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_6100110554,ok,1.0,1.0,1.0,-,-,2,0,0
BR10_6100257696,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_6100257698,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_6100284968,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_6100322338,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_6100354337,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_6100366347,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_6100368573,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_6100386896,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_6100386902,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_6100388121,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_6100388122,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_6100400090,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_6100400091,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_6100578489,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_6100579095,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_6100582210,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_6100634874,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_6100667543,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_6100690320,ok,1.0,1.0,1.0,-,-,2,0,0
BR10_6100745250,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_6100746928,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_6100803403,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_6100807095,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_6100807096,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_6100807097,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_6100818614,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_6100820967,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_6100828691,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_6100861406,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_6100864836,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_6100895683,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_6100906980,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_6100929393,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_6100944535,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_6100945036,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_6101189846,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_6101189882,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_6101197681,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_6101197820,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_6101201186,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_6101223713,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_6101225604,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_6101263973,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_6101276386,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_6101276387,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_6101276389,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_6101276390,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_6101276391,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_6101293827,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_6101293953,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_6101321502,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_6101321978,ok,0.0,1.0,0.0,R07,-,0,1,0
BR10_6101324583,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_6101324663,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_6101324665,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_6101325724,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_6101348959,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_6101348960,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_6101348966,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_6101348969,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_6101348986,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_6101351631,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_6101351646,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_6101351655,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_6101397939,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_6101399381,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_6101451000,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_6101455416,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_6101455434,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_6101455435,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_6101455441,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_6101455482,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_6101455573,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_6101456100,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_6101474676,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_6101477092,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_6101477925,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_6101495318,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_6101495322,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_6101496547,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_6101606423,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_6101643340,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_6101692516,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_6101930465,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_6101941876,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_6101951428,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_6101957872,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_6101957873,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_6101972157,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_6101972162,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_6101987700,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_6102034851,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_6102034864,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_6102184750,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_6102288605,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_6102365151,ok,1.0,1.0,1.0,-,-,1,0,0
BR10_6102464864,ok,1.0,1.0,1.0,-,-,0,0,0
BR10_6102491742,ok,1.0,1.0,1.0,-,-,1,0,0
